x coord, y coord, z coord
0.277046,0.693149,0.457104
0.0862897,0.0359457,0.31573
0.20818,0.562252,0.662086
0.371694,0.67934,0.450621
0.263499,0.281899,0.0111849
0.351519,0.617125,0.0174836
0.0528207,0.500462,0.48518
0.450944,0.664712,0.411972
0.409991,0.373335,0.314847
0.602746,0.404578,0.569888
0.233351,0.534573,0.0864245
0.549116,0.127914,0.152929
0.658037,0.247335,0.172181
0.59949,0.331878,0.35035
0.107199,0.49463,0.618128
0.3511,0.647771,0.295277
0.697709,0.502815,0.125688
0.163708,0.548444,0.533471
0.560315,0.0669652,0.128129
0.605854,0.0605592,0.21574
0.12226,0.279573,0.065253
0.599356,0.0269339,0.079613
0.465186,0.376795,0.410364
0.689176,0.459842,0.390292
0.486308,0.378927,0.619659
0.24538,0.102007,0.263405
0.481072,0.498191,0.661601
0.0170822,0.331764,0.208391
0.686506,0.380502,0.219879
0.463439,0.491861,0.0154722
0.689241,0.365138,0.334341
0.200261,0.176185,0.41995
0.291366,0.0357497,0.182583
0.614707,0.366803,0.225145
0.331353,0.501799,0.620921
0.0453414,0.348514,0.402951
0.156748,0.540632,0.662105
0.644979,0.216988,0.189874
0.390884,0.217279,0.103147
0.519176,0.493441,0.290355
0.230904,0.640474,0.155774
0.669988,0.408495,0.0228287
0.205106,0.0143817,0.0331665
0.412961,0.202993,0.371211
0.60204,0.133816,0.0842018
0.0794098,0.21444,0.222945
0.403411,0.397903,0.411541
0.145448,0.167671,0.0130951
0.458611,0.304537,0.155274
0.506614,0.705387,0.288335
0.363874,0.370278,0.103668
0.110914,0.650091,0.45891
0.000304092,0.517699,0.617326
0.411453,0.398169,0.348315
0.0500524,0.566523,0.628387
0.647648,0.655405,0.664082
0.416743,0.274235,0.570113
0.649718,0.033591,0.238711
0.217977,0.614512,0.371859
0.0476526,0.697706,0.629389
0.0640083,0.383491,0.38684
0.512116,0.0470307,0.522965
0.267836,0.258426,0.511028
0.281559,0.0413128,0.625126
0.0309683,0.234297,0.203558
0.0416733,0.468445,0.675036
0.137806,0.578535,0.15962
0.34904,0.398974,0.160389
0.232854,0.145368,0.000279785
0.696957,0.676939,0.640048
0.0223766,0.117634,0.151233
0.562316,0.436667,0.158997
0.470328,0.413395,0.644455
0.386786,0.32185,0.167861
0.601602,0.361553,0.671452
0.589321,0.52123,0.570202
0.0380213,0.0161679,0.509541
0.0235304,0.679066,0.451491
0.666785,0.226785,0.664096
0.575998,0.489982,0.397199
0.505835,0.579046,0.339931
0.113903,0.585612,0.51938
0.06196,0.428832,0.41173
0.205278,0.193982,0.133217
0.654588,0.578704,0.0999377
0.299691,0.237265,0.601439
0.471052,0.34442,0.316496
0.528941,0.54527,0.525385
0.0552889,0.11061,0.531314
0.671469,0.370382,0.461531
0.157221,0.291528,0.167419
0.187906,0.360377,0.0411622
0.17632,0.0547698,0.110589
0.222927,0.0807475,0.208112
0.123723,0.177324,0.432215
0.525484,0.407621,0.422567
0.384314,0.111121,0.577527
0.0331177,0.525233,0.505459
0.037868,0.404924,0.355116
0.457953,0.4649,0.403982
0.325686,0.526228,0.694915
0.13383,0.311645,0.477972
0.590037,0.374605,0.541465
0.504397,0.110832,0.338983
0.0952294,0.356657,0.169654
0.113023,0.0484893,0.60396
0.200331,0.40844,0.229692
0.706503,0.535129,0.218523
0.360806,0.464399,0.566398
0.401132,0.369053,0.608524
0.335989,0.337423,0.676314
0.159766,0.376403,0.622701
0.582865,0.271327,0.320444
0.312077,0.334016,0.508822
0.12787,0.482476,0.650322
0.362418,0.0644863,0.0607309
0.443877,0.46846,0.697808
0.659543,0.236839,0.256282
0.28072,0.403989,0.687842
0.205311,0.427237,0.298971
0.105193,0.678402,0.382619
0.0158295,0.415776,0.354349
0.636578,0.2941,0.661526
0.562355,0.152603,0.450072
0.246366,0.375862,0.374118
0.450211,0.236669,0.126826
0.705466,0.150408,0.616795
0.703935,0.614783,0.622268
0.660145,0.705148,0.695229
0.279063,0.0513978,0.0130979
0.34101,0.464712,0.0233495
0.661255,0.659797,0.396987
0.400221,0.441366,0.408501
0.208572,0.511673,0.248794
0.261292,0.35952,0.0312456
0.231131,0.360976,0.13084
0.499171,0.181947,0.107291
0.198282,0.136629,0.426383
0.526305,0.146646,0.387502
0.00947485,0.234931,0.571495
0.601767,0.578125,0.457667
0.103058,0.693574,0.670013
0.68761,0.331869,0.511043
0.705208,0.343934,0.459571
0.618668,0.692335,0.0701012
0.480603,0.663365,0.642979
0.581168,0.675795,0.0412005
0.407514,0.197243,0.385325
0.57312,0.616268,0.630429
0.14167,0.368069,0.0368659
0.173411,0.51803,0.410657
0.462463,0.551028,0.19945
0.393468,0.19126,0.108034
0.478717,0.109904,0.148523
0.0416325,0.657638,0.448158
0.510083,0.508898,0.492512
0.0493439,0.323683,0.420428
0.622531,0.271561,0.586702
0.506711,0.686651,0.512638
0.515096,0.56237,0.383177
0.438209,0.246486,0.303567
0.575836,0.64833,0.665007
0.458287,0.573141,0.26921
0.172795,0.285731,0.346763
0.048319,0.135441,0.671546
0.0901569,0.406117,0.697005
0.707014,0.23829,0.149581
0.290414,0.0832596,0.573491
0.217141,0.61663,0.693682
0.318032,0.420125,0.574989
0.138219,0.530017,0.632161
0.0905771,0.40071,0.424023
0.463342,0.597318,0.328163
0.519905,0.310891,0.205578
0.411194,0.582305,0.70325
0.541026,0.704551,0.179487
0.141141,0.0990087,0.495625
0.402855,0.0620814,0.279728
0.226754,0.617485,0.414428
0.0890327,0.563639,0.317721
0.576954,0.678288,0.701864
0.483839,0.40989,0.252939
0.174349,0.119444,0.00839925
0.448202,0.593022,0.466466
0.597371,0.0181487,0.403263
0.149143,0.227893,0.635535
0.639843,0.139078,0.161136
0.445893,0.146345,0.0202368
0.540055,0.698616,0.473564
0.337983,0.200719,0.262232
0.532583,0.510162,0.639588
0.586727,0.0862954,0.562565
0.214684,0.121079,0.286456
0.444191,0.158871,0.120181
0.0790802,0.541007,0.461194
0.122156,0.641831,0.6913
0.122425,0.675924,0.55999
0.0813452,0.22256,0.493916
0.412623,0.248779,0.182809
0.32279,0.473367,0.604771
0.314934,0.142823,0.301054
0.0967996,0.399455,0.303891
0.181404,0.515098,0.495676
0.202225,0.00730749,0.242317
0.172338,0.47279,0.101176
0.651235,0.388329,0.51779
0.0195729,0.651537,0.0721516
0.198402,0.663569,0.629886
0.385449,0.629415,0.468037
0.287788,0.373203,0.0950299
0.697726,0.48164,0.374999
0.0267331,0.497074,0.278959
0.0675926,0.208642,0.473517
0.131808,0.288442,0.229107
0.247812,0.256371,0.0606072
0.569011,0.642035,0.693587
0.293226,0.101867,0.0031214
0.29655,0.373236,0.00643719
0.297374,0.147567,0.0428918
0.0264572,0.037419,0.182905
0.0717353,0.243055,0.576457
0.384184,0.0408474,0.110002
0.387848,0.462161,0.31024
0.5428,0.669133,0.549629
0.691767,0.153484,0.110298
0.686439,0.588239,0.526146
0.707095,0.237748,0.651504
0.0421932,0.660609,0.644586
0.49955,0.47187,0.594181
0.355278,0.178731,0.382482
0.369707,0.287182,0.319997
0.122041,0.448185,0.168841
0.512106,0.537227,0.513965
0.466008,0.0658455,0.0175384
0.295898,0.453757,0.141596
0.186217,0.206753,0.119291
0.108379,0.13212,0.322632
0.0951509,0.404199,0.562927
0.599142,0.381552,0.601641
0.610134,0.470026,0.463496
0.0401794,0.236357,0.282103
0.176616,0.398741,0.324587
0.616775,0.428217,0.0181619
0.295996,0.395926,0.510876
0.224191,0.173012,0.0634149
0.390823,0.45336,0.326723
0.61962,0.477231,0.33945
0.174224,0.166932,0.186263
0.338965,0.435912,0.34046
0.232074,0.331593,0.436701
0.210682,0.174455,0.293458
0.175068,0.0668135,0.216531
0.354397,0.0476689,0.229839
0.124501,0.187975,0.120774
0.076186,0.180669,0.265959
0.594381,0.615365,0.561665
0.0600336,0.659189,0.411609
0.508683,0.576334,0.537513
0.553063,0.48552,0.668207
0.0128777,0.436731,0.32017
0.127853,0.480544,0.323106
0.369735,0.691943,0.706742
0.619929,0.526551,0.0360151
0.0930462,0.0680094,0.00629043
0.300751,0.418557,0.312365
0.283534,0.349721,0.457727
0.222095,0.309274,0.166353
0.23228,0.382055,0.247974
0.527609,0.31957,0.485717
0.366245,0.157429,0.332797
0.125138,0.320602,0.372848
0.592574,0.663041,0.294381
0.146565,0.651971,0.648118
0.33845,0.432812,0.238074
0.147857,0.649602,0.336861
0.161584,0.295064,0.244309
0.459828,0.0990994,0.275644
0.219018,0.21665,0.121188
0.424784,0.273492,0.103425
0.636667,0.552452,0.513561
0.504318,0.35137,0.44382
0.45741,0.31893,0.271896
0.108233,0.426326,0.501111
0.00558733,0.357193,0.14253
0.398594,0.44991,0.68913
0.0915492,0.484981,0.0541161
0.419234,0.125151,0.628891
0.477956,0.688496,0.691477
0.291098,0.569261,0.298758
0.101196,0.0884254,0.335839
0.53332,0.275263,0.207998
0.3101,0.510915,0.3739
0.338769,0.340734,0.383167
0.463536,0.397554,0.317019
0.247796,0.564242,0.392652
0.0417456,0.585112,0.699741
0.422635,0.264534,0.541001
0.372126,0.236874,0.37696
0.068054,0.395193,0.0272282
0.284228,0.0878984,0.0165507
0.606846,0.0597438,0.573106
0.630957,0.296932,0.70327
0.303597,0.530235,0.391272
0.693265,0.28891,0.435152
0.242282,0.363632,0.063698
0.165822,0.533536,0.081675
0.0178866,0.454303,0.697727
0.0289983,0.555767,0.514326
0.240198,0.126719,0.07453
0.0384807,0.351292,0.628408
0.00958775,0.448014,0.577134
0.177213,0.381317,0.652662
0.0478275,0.250533,0.431172
0.576348,0.157931,0.123574
0.658298,0.479969,0.636381
0.251061,0.485094,0.314071
0.423463,0.202589,0.319186
0.325185,0.257515,0.108266
0.681719,0.191729,0.18389
0.335726,0.686316,0.543911
0.503442,0.211305,0.0547389
0.138341,0.646594,0.654029
0.169741,0.0604421,0.50616
0.513882,0.620324,0.430482
0.0978668,0.228147,0.153133
0.458383,0.145132,0.051216
0.198169,0.168065,0.0855651
0.415826,0.67083,0.314214
0.664659,0.244443,0.26611
0.546831,0.324009,0.134479
0.209558,0.619572,0.479799
0.320659,0.562627,0.691628
0.313829,0.448308,0.396433
0.624766,0.572469,0.240285
0.452748,0.124109,0.115868
0.56252,0.300833,0.432186
0.300653,0.210345,0.123358
0.606643,0.52834,0.656326
0.082147,0.052887,0.111897
0.598214,0.117922,0.111838
0.455071,0.556564,0.632196
0.590759,0.556412,0.126473
0.0850154,0.270388,0.244462
0.0422086,0.0924959,0.653487
0.704642,0.256187,0.379817
0.190185,0.664216,0.634623
0.661612,0.121524,0.504926
0.561514,0.0381688,0.126298
0.362106,0.152188,0.122425
0.371686,0.437718,0.592711
0.321136,0.0800954,0.0543695
0.228151,0.190011,0.0234774
0.471333,0.523384,0.522553
0.11926,0.421671,0.501488
0.575354,0.386541,0.471881
0.102017,0.273705,0.58977
0.294394,0.318576,0.477472
0.217583,0.450875,0.605353
0.493028,0.180911,0.5576
0.677668,0.3203,0.473103
0.506156,0.497437,0.507889
0.0890552,0.614743,0.546827
0.34412,0.273815,0.320001
0.147374,0.548579,0.487542
0.517072,0.0743861,0.308936
0.268104,0.604417,0.174655
0.443172,0.0286056,0.14799
0.413572,0.612132,0.134076
0.681922,0.417704,0.19032
0.349645,0.389138,0.333248
0.307297,0.312652,0.331981
0.558676,0.0745819,0.0531529
0.262938,0.409996,0.219611
0.471818,0.372864,0.16523
0.385636,0.606651,0.702795
0.229269,0.0917671,0.00696553
0.630333,0.646579,0.561437
0.374488,0.596007,0.307457
0.236593,0.56903,0.611246
0.533622,0.455151,0.419762
0.355277,0.590651,0.490918
0.197222,0.381889,0.074051
0.295746,0.509685,0.664734
0.655019,0.117565,0.140668
0.353881,0.0257379,0.611572
0.303529,0.0651196,0.174011
0.700092,0.666371,0.611866
0.466395,0.232187,0.446422
0.302793,0.0327867,0.0296848
0.0216455,0.446644,0.396021
0.292291,0.699542,0.546943
0.330873,0.337772,0.0714116
0.52356,0.57898,0.682544
0.146344,0.37233,0.489594
0.321692,0.406474,0.566298
0.532536,0.392857,0.165064
0.63081,0.473831,0.288231
0.515195,0.327674,0.133797
0.68616,0.286843,0.465203
0.586922,0.280949,0.218121
0.541722,0.595166,0.428107
0.430762,0.45691,0.116552
0.640367,0.513886,0.00673219
0.538734,0.584816,0.554993
0.0875064,0.478079,0.132372
0.0857095,0.622921,0.484528
0.00712139,0.627549,0.114132
0.116284,0.424147,0.602759
0.302326,0.159562,0.00351323
0.0245156,0.594301,0.368358
0.498917,0.183393,0.580934
0.64435,0.014391,0.0955866
0.247175,0.574818,0.571662
0.202122,0.565119,0.598766
0.636735,0.121637,0.603148
0.0136599,0.281478,0.227777
0.476914,0.587622,0.649031
0.480745,0.482317,0.661985
0.493388,0.326093,0.111228
0.507748,0.185295,0.257162
0.0808242,0.0535359,0.151984
0.133589,0.0344534,0.207452
0.396352,0.226133,0.35285
0.301703,0.623641,0.363904
0.64768,0.160662,0.00559188
0.117661,0.541846,0.519969
0.117006,0.141559,0.341779
0.24432,0.256677,0.572486
0.634294,0.269547,0.164387
0.541423,0.454229,0.598819
0.084656,0.695184,0.441859
0.00351696,0.121532,0.371217
0.367135,0.0941262,0.27729
0.424645,0.275539,0.279766
0.184501,0.0513466,0.148477
0.157649,0.451226,0.575049
0.193284,0.0503739,0.145804
0.278047,0.057341,0.0683558
0.315668,0.152477,0.479293
0.238841,0.0171887,0.312111
0.380474,0.563505,0.0368609
0.523072,0.157951,0.110154
0.584443,0.450467,0.49782
0.240181,0.0191352,0.403934
0.690198,0.504915,0.628824
0.0405253,0.116867,0.202796
0.146481,0.305158,0.148754
0.372726,0.6571,0.328821
0.0626982,0.498682,0.365547
0.178654,0.0851121,0.0283224
0.544256,0.372876,0.417181
0.424659,0.222336,0.3538
0.582416,0.595665,0.614024
0.495261,0.606774,0.650834
0.194779,0.645104,0.282849
0.0980119,0.450627,0.528519
0.428919,0.624593,0.663518
0.192799,0.646478,0.028809
0.451673,0.359496,0.703999
0.560026,0.367473,0.538293
0.391043,0.0474165,0.00238926
0.106066,0.162263,0.536492
0.48617,0.518542,0.538912
0.0811535,0.419979,0.283368
0.185569,0.216572,0.1311
0.588385,0.684215,0.658107
0.228747,0.557798,0.292687
0.652129,0.412107,0.385353
0.491891,0.566058,0.640329
0.43076,0.0683768,0.0700941
0.503722,0.29494,0.286321
0.206077,0.664978,0.0423398
0.343051,0.338433,0.158183
0.119238,0.0353709,0.53354
0.240288,0.281835,0.588226
0.0749294,0.0679288,0.245403
0.412612,0.502078,0.455359
0.438529,0.490972,0.14593
0.467902,0.602257,0.0999101
0.528874,0.0383248,0.251598
0.260923,0.0320586,0.358832
0.507227,0.586337,0.413332
0.297023,0.282459,0.303731
0.42045,0.33058,0.461049
0.307188,0.622152,0.411821
0.246889,0.0445485,0.170861
0.692945,0.252496,0.0214755
0.637061,0.453614,0.410221
0.34076,0.290573,0.0875561
0.647973,0.0503308,0.694716
0.116817,0.308526,0.293074
0.212854,0.55055,0.252507
0.161293,0.390347,0.0436464
0.665006,0.471329,0.516292
0.696928,0.146494,0.353913
0.660008,0.404863,0.136743
0.521667,0.296827,0.200153
0.674185,0.376154,0.496968
0.432491,0.16816,0.256954
0.0362627,0.607401,0.14182
0.133969,0.184796,0.0751813
0.695176,0.396137,0.0791896
0.54771,0.532217,0.180868
0.275629,0.55448,0.370626
0.47913,0.452641,0.586845
0.617098,0.493994,0.388629
0.650645,0.0674677,0.0958648
0.638724,0.031627,0.269687
0.550491,0.258349,0.502265
0.491979,0.188948,0.561833
0.0940964,0.119205,0.0762561
0.209184,0.307236,0.0401601
0.244248,0.338471,0.0860742
0.560196,0.0154564,0.486815
0.696965,0.0208929,0.109379
0.222564,0.0652008,0.269087
0.354403,0.151891,0.206361
0.413259,0.454301,0.156608
0.0167111,0.214151,0.39205
0.516811,0.508367,0.354956
0.228751,0.486191,0.459099
0.451849,0.577467,0.319787
0.392784,0.113654,0.60534
0.28492,0.0160615,0.215036
0.484449,0.0563981,0.57499
0.364087,0.637183,0.585327
0.2797,0.0283036,0.0331565
0.161439,0.320233,0.260993
0.611802,0.603248,0.352851
0.340301,0.263282,0.4445
0.422175,0.43642,0.116477
0.584025,0.135907,0.423175
0.395549,0.0766303,0.317517
0.039726,0.627774,0.273447
0.133117,0.0314658,0.185327
0.501719,0.427432,0.622474
0.43655,0.687774,0.527825
0.642293,0.651776,0.0297045
0.505143,0.573657,0.563389
0.376835,0.585528,0.236058
0.562167,0.69654,0.249085
0.427856,0.159972,0.0330549
0.216704,0.10642,0.432278
0.367699,0.370621,0.686765
0.298459,0.216275,0.346699
0.121562,0.698231,0.600657
0.504747,0.549211,0.64882
0.345548,0.4796,0.117159
0.569008,0.512236,0.580362
0.60525,0.44531,0.136839
0.467304,0.643213,0.424742
0.521248,0.338673,0.438716
0.470679,0.261449,0.32349
0.429331,0.260376,0.280502
0.0944705,0.147462,0.697865
0.489927,0.352639,0.0332551
0.408722,0.0480496,0.301297
0.327376,0.513579,0.370948
0.640415,0.14972,0.696537
0.463689,0.0313936,0.100853
0.581828,0.192249,0.470909
0.235304,0.455417,0.628314
0.0460864,0.339631,0.315208
0.554418,0.013167,0.0487284
0.26646,0.339866,0.564888
0.137029,0.177415,0.67261
0.0703788,0.6952,0.229798
0.441347,0.0140272,0.190901
0.61807,0.590483,0.123591
0.00941721,0.3211,0.552393
0.32685,0.0657539,0.320581
0.448483,0.170918,0.174291
0.16152,0.562819,0.43035
0.0962028,0.207903,0.473848
0.430749,0.137284,0.423377
0.704289,0.427408,0.368498
0.472777,0.46485,0.0222184
0.416087,0.456227,0.409303
0.637551,0.505663,0.274512
0.231979,0.39526,0.33837
0.264923,0.282989,0.468211
0.0123267,0.592831,0.492939
0.255213,0.290074,0.332539
0.392594,0.503097,0.0936034
0.279082,0.362882,0.119067
0.255431,0.0826188,0.427615
0.177615,0.075785,0.0688402
0.517848,0.384154,0.637901
0.49879,0.614062,0.532905
0.0662712,0.192561,0.0683778
0.260615,0.628513,0.333572
0.597299,0.211568,0.387693
0.324404,0.640125,0.016888
0.288977,0.231571,0.0376269
0.681043,0.153454,0.0500086
0.219674,0.569316,0.313851
0.504224,0.195453,0.333814
0.515379,0.543212,0.495071
0.222418,0.449707,0.645332
0.0596065,0.69952,0.652393
0.506593,0.224589,0.305919
0.504127,0.0809079,0.15946
0.139089,0.0864704,0.0232892
0.293488,0.486501,0.59834
0.304197,0.59551,0.672459
0.457974,0.321336,0.433902
0.672375,0.0127847,0.141034
0.145007,0.417642,0.484946
0.0854621,0.0195581,0.311889
0.503826,0.694622,0.675906
0.602024,0.312918,0.117146
0.605262,0.619715,0.466799
0.349239,0.160966,0.355677
0.642983,0.391404,0.350496
0.131772,0.681896,0.0944564
0.649992,0.311275,0.666052
0.00181875,0.66778,0.663036
0.284135,0.67918,0.289322
0.617251,0.0195325,0.431984
0.635971,0.132519,0.0618609
0.50112,0.552685,0.345773
0.508307,0.052891,0.519414
0.169163,0.0100964,0.0347532
0.431428,0.27773,0.494669
0.273982,0.192602,0.326179
0.373526,0.386641,0.519178
0.177713,0.583477,0.57687
0.292578,0.493993,0.267462
0.089826,0.181168,0.136217
0.540341,0.435582,0.686943
0.226227,0.706799,0.203568
0.360709,0.446321,0.230924
0.0115507,0.553621,0.380231
0.253096,0.580844,0.4416
0.442517,0.654907,0.633215
0.295348,0.574985,0.68237
0.435021,0.42802,0.329271
0.371722,0.098942,0.354674
0.0178762,0.034063,0.164254
0.679116,0.486054,0.542415
0.109231,0.532418,0.337757
0.634467,0.122808,0.647309
0.258275,0.648377,0.0807533
0.0623968,0.356582,0.262757
0.137124,0.563353,0.303023
0.124238,0.389956,0.0932504
0.414348,0.646309,0.695554
0.221326,0.157524,0.665241
0.679509,0.0319007,0.343879
0.502411,0.00216884,0.0817797
0.065509,0.336424,0.453834
0.603665,0.381365,0.0825333
0.0513419,0.614824,0.461219
0.434604,0.416368,0.506684
0.0659409,0.394672,0.471843
0.410408,0.100895,0.300874
0.135031,0.108665,0.0194701
0.531681,0.45059,0.34317
0.28494,0.366634,0.118355
0.429743,0.346816,0.351868
0.406768,0.153921,0.29172
0.440339,0.383373,0.0608668
0.440334,0.0952423,0.122606
0.438749,0.443814,0.283675
0.570226,0.0864442,0.597977
0.343976,0.594074,0.532059
0.587704,0.416107,0.578966
0.422187,0.614583,0.484191
0.405019,0.569972,0.557589
0.23532,0.125443,0.0681208
0.308528,0.314977,0.705127
0.195466,0.231803,0.118067
0.408131,0.447017,0.21397
0.234486,0.242515,0.172115
0.301309,0.67378,0.6432
0.416143,0.114792,0.114659
0.389766,0.414169,0.223396
0.194669,0.40879,0.684118
0.491298,0.17126,0.250233
0.468939,0.342359,0.47524
0.435282,0.292193,0.233449
0.295532,0.549359,0.396459
0.701499,0.273852,0.436375
0.397093,0.526204,0.518462
0.126983,0.548151,0.233545
0.196416,0.699915,0.665429
0.0463042,0.162742,0.642672
0.155297,0.662296,0.499005
0.653323,0.363525,0.0563223
0.174309,0.47466,0.322496
0.595648,0.650319,0.60558
0.626814,0.0358564,0.064061
0.114666,0.407723,0.122298
0.593198,0.526887,0.579758
0.210748,0.160884,0.418502
0.220904,0.399457,0.398162
0.0649343,0.455436,0.628728
0.0955521,0.236241,0.140462
0.368973,0.163037,0.116374
0.515722,0.706162,0.396356
0.436508,0.12201,0.453694
0.212076,0.626385,0.100119
0.455454,0.0526592,0.191819
0.413945,0.692997,0.702373
0.303172,0.26882,0.421635
0.372882,0.163863,0.0725391
0.412808,0.167829,0.0134293
0.655246,0.375281,0.0174119
0.685724,0.300237,0.472192
0.181499,0.554107,0.53118
0.278196,0.0466932,0.69642
0.15574,0.135835,0.0915138
0.0417127,0.0857303,0.370564
0.0300795,0.671068,0.538605
0.663981,0.410925,0.629497
0.504814,0.244082,0.0123022
0.16136,0.653105,0.480303
0.151762,0.0516489,0.410975
0.334992,0.13613,0.0635744
0.570107,0.210826,0.0620391
0.261497,0.135139,0.0297345
0.162623,0.176827,0.229033
0.345044,0.223907,0.0471473
0.448956,0.234115,0.509964
0.567262,0.663976,0.671807
0.615555,0.317377,0.700803
0.24771,0.600978,0.641033
0.221681,0.311461,0.343464
0.170447,0.207725,0.315423
0.633154,0.502041,0.233287
0.669791,0.0712699,0.0661819
0.473034,0.117087,0.611961
0.264771,0.0872318,0.350133
0.605136,0.44893,0.0442684
0.307807,0.691603,0.507901
0.188422,0.320968,0.233254
0.399734,0.331707,0.0665874
0.138008,0.572564,0.630955
0.393052,0.488977,0.480662
0.350956,0.520651,0.364431
0.422637,0.333734,0.2746
0.66633,0.359778,0.502155
0.430353,0.0470894,0.00408376
0.221107,0.191232,0.119555
0.248019,0.638211,0.574629
0.690389,0.318522,0.102617
0.369632,0.170564,0.178609
0.00348809,0.485204,0.0764334
0.519033,0.296592,0.27882
0.102422,0.522976,0.460915
0.124592,0.0608974,0.0413768
0.537827,0.100858,0.106289
0.132798,0.0274178,0.513274
0.56243,0.299976,0.399284
0.113117,0.0198661,0.0805948
0.633231,0.321758,0.680509
0.0707462,0.295068,0.41723
0.198695,0.190648,0.230785
0.0778053,0.265477,0.329003
0.468007,0.288756,0.110607
0.372757,0.563683,0.495766
0.583696,0.462799,0.06199
0.488272,0.517467,0.4198
0.557664,0.142074,0.252726
0.446665,0.616914,0.285831
0.428759,0.515013,0.289747
0.0107161,0.128034,0.639002
0.460475,0.0623816,0.368203
0.445044,0.656202,0.551598
0.285065,0.60794,0.430333
0.146254,0.415684,0.223546
0.344195,0.194503,0.407374
0.441692,0.365945,0.454733
0.462388,0.192565,0.477568
0.105657,0.365958,0.233495
0.447194,0.170117,0.211838
0.130935,0.489266,0.066625
0.513117,0.151496,0.0846798
0.704815,0.00517114,0.0454119
0.509601,0.527165,0.423188
0.452288,0.0981187,0.219783
0.0308297,0.458347,0.526394
0.149311,0.353385,0.211135
0.635672,0.575777,0.366393
0.45888,0.602479,0.680346
0.666045,0.211303,0.0376742
0.123428,0.509288,0.562124
0.443185,0.652944,0.536375
0.348555,0.300934,0.0148683
0.546482,0.432623,0.634163
0.247106,0.0976827,0.083299
0.313175,0.0563212,0.341148
0.155231,0.429169,0.429189
0.421494,0.432928,0.684467
0.1623,0.30485,0.450551
0.100175,0.295074,0.0148405
0.312965,0.324243,0.308015
0.375755,0.296268,0.0409034
0.447271,0.128404,0.114448
0.124588,0.404593,0.345654
0.0728093,0.204271,0.292843
0.480048,0.456153,0.48535
0.494719,0.467517,0.201718
0.0838972,0.00508161,0.0563467
0.654307,0.614002,0.705017
0.351327,0.316032,0.516636
0.235602,0.575312,0.460489
0.165737,0.0135466,0.0417298
0.539725,0.494719,0.610622
0.149304,0.40759,0.156873
0.139576,0.258644,0.301966
0.382007,0.666896,0.553542
0.262421,0.267213,0.250529
0.640402,0.0141109,0.680284
0.373076,0.407488,0.416265
0.0357373,0.117572,0.0296473
0.33819,0.700022,0.477412
0.701824,0.165772,0.213062
0.564837,0.228304,0.429887
0.0357032,0.642183,0.282196
0.256689,0.485182,0.38544
0.543606,0.553512,0.53064
0.376679,0.473737,0.146766
0.155911,0.450794,0.0525806
0.628996,0.0823888,0.0865986
0.142173,0.134279,0.290968
0.485578,0.316133,0.304576
0.274727,0.12867,0.252353
0.130521,0.296951,0.420326
0.111101,0.317705,0.206093
0.155551,0.0432909,0.212362
0.648635,0.524185,0.667625
0.553518,0.457102,0.412449
0.289009,0.0404729,0.1253
0.0205282,0.413655,0.175758
0.0725535,0.680002,0.649177
0.0550308,0.699143,0.667102
0.668125,0.491709,0.656288
0.139707,0.697871,0.658012
0.505722,0.633635,0.602858
0.531771,0.330527,0.0232598
0.460161,0.276804,0.254299
0.418847,0.602897,0.679785
0.163455,0.372653,0.207145
0.192097,0.525358,0.632194
0.400282,0.662982,0.649251
0.585413,0.030105,0.304361
0.638599,0.167958,0.0370312
0.00745411,0.0571145,0.614163
0.0462676,0.422853,0.616145
0.341877,0.683834,0.304599
0.358745,0.419897,0.429224
0.403978,0.0551369,0.118487
0.700925,0.0392415,0.0459232
0.516576,0.422577,0.663427
0.401016,0.378022,0.430322
0.18585,0.200938,0.285426
0.435035,0.168156,0.663079
0.38622,0.65138,0.694118
0.430477,0.502513,0.583746
0.24416,0.635769,0.681675
0.294462,0.511559,0.059885
0.0911062,0.0122395,0.153476
0.425782,0.357322,0.105813
0.370079,0.229505,0.0141751
0.106872,0.482403,0.539571
0.143675,0.664627,0.705965
0.206219,0.131263,0.530622
0.37495,0.544679,0.678886
0.432776,0.450074,0.613244
0.381159,0.0342371,0.249007
0.428481,0.686779,0.210301
0.59593,0.222062,0.00456332
0.0474688,0.153485,0.224849
0.109405,0.566754,0.322676
0.215937,0.629945,0.310462
0.188381,0.425822,0.575424
0.399561,0.565723,0.682963
0.142111,0.261309,0.28111
0.414503,0.51171,0.625863
0.66804,0.283547,0.165579
0.659374,0.0738363,0.589792
0.683642,0.572421,0.0247062
0.00983128,0.192066,0.0849982
0.572063,0.177422,0.27969
0.194022,0.160392,0.0804551
0.320677,0.687543,0.200338
0.6129,0.520196,0.284591
0.00661076,0.482837,0.646586
0.70641,0.0663383,0.190773
0.168444,0.670099,0.70517
0.385613,0.0644876,0.0751306
0.380591,0.299009,0.528665
0.420927,0.216138,0.186642
0.430328,0.158791,0.520228
0.382802,0.637174,0.674186
0.0286118,0.608226,0.520698
0.542172,0.0258703,0.122758
0.3257,0.552373,0.591497
0.567095,0.00984035,0.118632
0.27998,0.0746444,0.147188
0.228492,0.147558,0.0802763
0.11453,0.391879,0.137195
0.480835,0.234825,0.515273
0.0307003,0.408859,0.431975
0.172228,0.119608,0.168936
0.0721527,0.104936,0.00998332
0.576692,0.0295875,0.6343
0.39513,0.539957,0.42384
